participant, method, gaze, completion, cur_finger, prev_finger, type, duration_ms, cand_total, cand_index, time_since_1970_ms
zhenyi10,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605976499435.1300
zhenyi10,TapGazer,GS,NC,h,t,tap,89.2692,0,0,1605976499524.4000
zhenyi10,TapGazer,GS,NC,i,h,tap,56.8464,0,0,1605976499581.2400
zhenyi10,TapGazer,GS,NC,s,i,tap,78.4838,0,0,1605976499659.7300
zhenyi10,TapGazer,GS,NC,space,s,selection,211.4191,1,0,1605976499871.1500
zhenyi10,TapGazer,GS,NC,i,space,tap,101.7278,0,0,1605976499972.8700
zhenyi10,TapGazer,GS,NC,s,i,tap,99.5518,0,0,1605976500072.4300
zhenyi10,TapGazer,GS,NC,space,s,selection,324.2242,2,0,1605976500396.6500
zhenyi10,TapGazer,GS,NC,t,space,tap,202.4385,0,0,1605976500599.0900
zhenyi10,TapGazer,GS,NC,o,t,tap,118.2618,0,0,1605976500717.3500
zhenyi10,TapGazer,GS,NC,o,o,tap,122.6759,0,0,1605976500840.0300
zhenyi10,TapGazer,GS,NC,space,o,selection,294.6536,2,0,1605976501134.6800
zhenyi10,TapGazer,GS,NC,m,space,tap,211.6819,0,0,1605976501346.3600
zhenyi10,TapGazer,GS,NC,u,m,tap,130.6510,0,0,1605976501478.0100
zhenyi10,TapGazer,GS,NC,c,u,tap,123.6690,0,0,1605976501601.6800
zhenyi10,TapGazer,GS,NC,h,c,tap,77.7922,0,0,1605976501679.4700
zhenyi10,TapGazer,GS,NC,space,h,selection,398.1776,2,0,1605976502077.6500
zhenyi10,TapGazer,GS,NC,t,space,tap,368.6604,0,0,1605976502446.3100
zhenyi10,TapGazer,GS,NC,o,t,tap,72.2604,0,0,1605976502518.5700
zhenyi10,TapGazer,GS,NC,space,o,selection,198.4615,4,0,1605976502717.0300
zhenyi10,TapGazer,GS,NC,h,space,tap,155.2388,0,0,1605976502872.2700
zhenyi10,TapGazer,GS,NC,a,h,tap,57.8029,0,0,1605976502930.0700
zhenyi10,TapGazer,GS,NC,n,a,tap,112.6985,0,0,1605976503042.7700
zhenyi10,TapGazer,GS,NC,d,n,tap,89.7601,0,0,1605976503133.5300
zhenyi10,TapGazer,GS,NC,l,d,tap,77.4810,0,0,1605976503211.0100
zhenyi10,TapGazer,GS,NC,e,l,tap,134.6123,0,0,1605976503345.6200
zhenyi10,TapGazer,GS,NC,space,e,selection,322.1377,1,0,1605976503667.7600
zhenyi10,TapGazer,GS,NC,p,,tap,0.0000,0,0,1605976504328.7900
zhenyi10,TapGazer,GS,NC,r,p,tap,100.4793,0,0,1605976504429.2700
zhenyi10,TapGazer,GS,NC,o,r,tap,123.2174,0,0,1605976504552.4800
zhenyi10,TapGazer,GS,NC,t,o,tap,422.8692,0,0,1605976504975.3500
zhenyi10,TapGazer,GS,NC,e,t,tap,77.8171,0,0,1605976505053.1700
zhenyi10,TapGazer,GS,NC,c,e,tap,219.0067,0,0,1605976505272.1800
zhenyi10,TapGazer,GS,NC,t,c,tap,188.4868,0,0,1605976505460.6600
zhenyi10,TapGazer,GS,NC,space,t,selection,295.7402,1,0,1605976505756.4000
zhenyi10,TapGazer,GS,NC,y,space,tap,406.1839,0,0,1605976506162.5900
zhenyi10,TapGazer,GS,NC,o,y,tap,83.7754,0,0,1605976506246.3600
zhenyi10,TapGazer,GS,NC,u,o,tap,102.7263,0,0,1605976506349.0900
zhenyi10,TapGazer,GS,NC,r,u,tap,99.4125,0,0,1605976506448.5000
zhenyi10,TapGazer,GS,NC,space,r,selection,191.1283,3,0,1605976506639.6300
zhenyi10,TapGazer,GS,NC,e,space,tap,147.3087,0,0,1605976506786.9400
zhenyi10,TapGazer,GS,NC,n,e,tap,130.6576,0,0,1605976506917.6000
zhenyi10,TapGazer,GS,NC,v,n,tap,134.6326,0,0,1605976507052.2300
zhenyi10,TapGazer,GS,NC,i,v,tap,110.7041,0,0,1605976507162.9300
zhenyi10,TapGazer,GS,NC,r,i,tap,105.7173,0,0,1605976507268.6500
zhenyi10,TapGazer,GS,NC,o,r,tap,172.2186,0,0,1605976507440.8700
zhenyi10,TapGazer,GS,NC,n,o,tap,167.1436,0,0,1605976507608.0100
zhenyi10,TapGazer,GS,NC,m,n,tap,146.7831,0,0,1605976507754.8000
zhenyi10,TapGazer,GS,NC,space,m,selection,336.3467,1,0,1605976508091.1400
zhenyi10,TapGazer,GS,NC,w,,tap,0.0000,0,0,1605976508622.6800
zhenyi10,TapGazer,GS,NC,o,w,tap,89.7601,0,0,1605976508712.4400
zhenyi10,TapGazer,GS,NC,r,o,tap,58.8429,0,0,1605976508771.2800
zhenyi10,TapGazer,GS,NC,l,r,tap,143.6156,0,0,1605976508914.9000
zhenyi10,TapGazer,GS,NC,d,l,tap,114.6925,0,0,1605976509029.5900
zhenyi10,TapGazer,GS,NC,space,d,selection,278.2566,1,0,1605976509307.8500
zhenyi10,TapGazer,GS,NC,p,space,tap,346.9815,0,0,1605976509655.8100
zhenyi10,TapGazer,GS,NC,o,p,tap,233.9685,0,0,1605976509889.7800
zhenyi10,TapGazer,GS,NC,p,o,tap,147.6052,0,0,1605976510037.3800
zhenyi10,TapGazer,GS,NC,u,p,tap,122.6722,0,0,1605976510160.0600
zhenyi10,TapGazer,GS,NC,l,u,tap,144.6136,0,0,1605976510304.6700
zhenyi10,TapGazer,GS,NC,a,l,tap,121.6742,0,0,1605976510426.3400
zhenyi10,TapGazer,GS,NC,t,a,tap,110.7362,0,0,1605976510537.0800
zhenyi10,TapGazer,GS,NC,i,t,tap,100.4132,0,0,1605976510637.4900
zhenyi10,TapGazer,GS,NC,o,i,tap,69.8119,0,0,1605976510707.3000
zhenyi10,TapGazer,GS,NC,n,o,tap,85.7743,0,0,1605976510793.0800
zhenyi10,TapGazer,GS,NC,space,n,selection,279.3377,1,0,1605976511072.4200
zhenyi10,TapGazer,GS,NC,i,space,tap,126.6611,0,0,1605976511199.0800
zhenyi10,TapGazer,GS,NC,s,i,tap,129.6788,0,0,1605976511328.7600
zhenyi10,TapGazer,GS,NC,space,s,selection,421.7647,2,0,1605976511750.5200
zhenyi10,TapGazer,GS,NC,g,space,tap,280.2433,0,0,1605976512030.7600
zhenyi10,TapGazer,GS,NC,r,g,tap,149.3156,0,0,1605976512180.0800
zhenyi10,TapGazer,GS,NC,o,r,tap,144.7460,0,0,1605976512324.8300
zhenyi10,TapGazer,GS,NC,w,o,tap,101.2854,0,0,1605976512426.1100
zhenyi10,TapGazer,GS,NC,i,w,tap,144.2587,0,0,1605976512570.3700
zhenyi10,TapGazer,GS,NC,n,i,tap,77.8506,0,0,1605976512648.2200
zhenyi10,TapGazer,GS,NC,g,n,tap,100.2845,0,0,1605976512748.5100
zhenyi10,TapGazer,GS,NC,space,g,selection,235.1060,1,0,1605976512983.6100
zhenyi10,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605976513609.0400
zhenyi10,TapGazer,GS,NC,h,t,tap,70.4652,0,0,1605976513679.5000
zhenyi10,TapGazer,GS,NC,e,h,tap,95.7403,0,0,1605976513775.2400
zhenyi10,TapGazer,GS,NC,space,e,selection,312.5068,3,0,1605976514087.7500
zhenyi10,TapGazer,GS,NC,l,space,tap,113.6634,0,0,1605976514201.4100
zhenyi10,TapGazer,GS,NC,i,l,tap,68.8159,0,0,1605976514270.2300
zhenyi10,TapGazer,GS,NC,b,i,tap,76.8065,0,0,1605976514347.0300
zhenyi10,TapGazer,GS,NC,r,b,tap,222.9467,0,0,1605976514569.9800
zhenyi10,TapGazer,GS,NC,caps,r,deletion,750.0458,0,0,1605976515320.0300
zhenyi10,TapGazer,GS,NC,l,caps,tap,324.1832,0,0,1605976515644.2100
zhenyi10,TapGazer,GS,NC,i,l,tap,64.8465,0,0,1605976515709.0600
zhenyi10,TapGazer,GS,NC,b,i,tap,144.5966,0,0,1605976515853.6500
zhenyi10,TapGazer,GS,NC,r,b,tap,234.7616,0,0,1605976516088.4100
zhenyi10,TapGazer,GS,NC,a,r,tap,77.7920,0,0,1605976516166.2100
zhenyi10,TapGazer,GS,NC,r,a,tap,90.7904,0,0,1605976516257.0000
zhenyi10,TapGazer,GS,NC,y,r,tap,135.6041,0,0,1605976516392.6000
zhenyi10,TapGazer,GS,NC,space,y,selection,277.2269,1,0,1605976516669.8300
zhenyi10,TapGazer,GS,NC,i,space,tap,335.0153,0,0,1605976517004.8400
zhenyi10,TapGazer,GS,NC,s,i,tap,94.7193,0,0,1605976517099.5600
zhenyi10,TapGazer,GS,NC,space,s,selection,126.3664,2,0,1605976517225.9300
zhenyi10,TapGazer,GS,NC,c,space,tap,168.5500,0,0,1605976517394.4800
zhenyi10,TapGazer,GS,NC,l,c,tap,65.8249,0,0,1605976517460.3000
zhenyi10,TapGazer,GS,NC,o,l,tap,146.4343,0,0,1605976517606.7400
zhenyi10,TapGazer,GS,NC,s,o,tap,70.8088,0,0,1605976517677.5500
zhenyi10,TapGazer,GS,NC,e,s,tap,40.8926,0,0,1605976517718.4400
zhenyi10,TapGazer,GS,NC,d,e,tap,197.9238,0,0,1605976517916.3600
zhenyi10,TapGazer,GS,NC,space,d,selection,311.5971,1,0,1605976518227.9600
zhenyi10,TapGazer,GS,NC,t,space,tap,475.3048,0,0,1605976518703.2700
zhenyi10,TapGazer,GS,NC,o,t,tap,133.6356,0,0,1605976518836.9000
zhenyi10,TapGazer,GS,NC,d,o,tap,90.5014,0,0,1605976518927.4000
zhenyi10,TapGazer,GS,NC,a,d,tap,66.8251,0,0,1605976518994.2300
zhenyi10,TapGazer,GS,NC,y,a,tap,111.2108,0,0,1605976519105.4400
zhenyi10,TapGazer,GS,NC,space,y,selection,223.5907,1,0,1605976519329.0300
zhenyi10,TapGazer,GS,NC,m,,tap,0.0000,0,0,1605976519920.2800
zhenyi10,TapGazer,GS,NC,a,m,tap,78.7906,0,0,1605976519999.0700
zhenyi10,TapGazer,GS,NC,r,a,tap,101.1600,0,0,1605976520100.2300
zhenyi10,TapGazer,GS,NC,y,r,tap,158.2070,0,0,1605976520258.4400
zhenyi10,TapGazer,GS,NC,space,y,selection,218.4160,2,-1,1605976520476.8600
zhenyi10,TapGazer,GS,NC,h,space,tap,190.4908,0,0,1605976520667.3500
zhenyi10,TapGazer,GS,NC,a,h,tap,102.7246,0,0,1605976520771.1100
zhenyi10,TapGazer,GS,NC,d,a,tap,109.6711,0,0,1605976520880.7800
zhenyi10,TapGazer,GS,NC,space,d,selection,363.9483,1,0,1605976521244.7200
zhenyi10,TapGazer,GS,NC,a,space,tap,189.0799,0,0,1605976521433.8000
zhenyi10,TapGazer,GS,NC,space,a,selection,124.0434,3,0,1605976521557.8500
zhenyi10,TapGazer,GS,NC,l,space,tap,373.5686,0,0,1605976521931.4200
zhenyi10,TapGazer,GS,NC,i,l,tap,65.8229,0,0,1605976521997.2400
zhenyi10,TapGazer,GS,NC,t,i,tap,135.6637,0,0,1605976522132.9000
zhenyi10,TapGazer,GS,NC,t,t,tap,121.6488,0,0,1605976522254.5500
zhenyi10,TapGazer,GS,NC,l,t,tap,122.6909,0,0,1605976522377.2400
zhenyi10,TapGazer,GS,NC,e,l,tap,89.4181,0,0,1605976522466.6600
zhenyi10,TapGazer,GS,NC,space,e,selection,324.0788,1,0,1605976522790.7400
zhenyi10,TapGazer,GS,NC,l,space,tap,436.0511,0,0,1605976523226.7900
zhenyi10,TapGazer,GS,NC,a,l,tap,111.7779,0,0,1605976523338.5700
zhenyi10,TapGazer,GS,NC,m,a,tap,389.9798,0,0,1605976523728.5500
zhenyi10,TapGazer,GS,NC,b,m,tap,111.6932,0,0,1605976523840.2400
zhenyi10,TapGazer,GS,NC,space,b,selection,419.7288,1,0,1605976524259.9700
zhenyi10,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605976524925.4800
zhenyi10,TapGazer,GS,NC,e,t,tap,65.1867,0,0,1605976524991.6400
zhenyi10,TapGazer,GS,NC,a,e,tap,77.7924,0,0,1605976525069.4300
zhenyi10,TapGazer,GS,NC,c,a,tap,168.6243,0,0,1605976525238.0600
zhenyi10,TapGazer,GS,NC,h,c,tap,77.5347,0,0,1605976525315.5900
zhenyi10,TapGazer,GS,NC,i,h,tap,89.2360,0,0,1605976525404.8300
zhenyi10,TapGazer,GS,NC,n,i,tap,113.7085,0,0,1605976525518.5400
zhenyi10,TapGazer,GS,NC,g,n,tap,123.3039,0,0,1605976525641.8400
zhenyi10,TapGazer,GS,NC,space,g,selection,177.2456,2,0,1605976525819.0900
zhenyi10,TapGazer,GS,NC,s,space,tap,422.8716,0,0,1605976526241.9600
zhenyi10,TapGazer,GS,NC,e,s,tap,90.2272,0,0,1605976526332.1900
zhenyi10,TapGazer,GS,NC,r,e,tap,100.5122,0,0,1605976526432.7000
zhenyi10,TapGazer,GS,NC,v,r,tap,168.0021,0,0,1605976526600.7000
zhenyi10,TapGazer,GS,NC,i,v,tap,121.9924,0,0,1605976526722.6900
zhenyi10,TapGazer,GS,NC,c,i,tap,90.1066,0,0,1605976526812.8000
zhenyi10,TapGazer,GS,NC,e,c,tap,178.5217,0,0,1605976526991.3200
zhenyi10,TapGazer,GS,NC,s,e,tap,765.4024,0,0,1605976527756.7200
zhenyi10,TapGazer,GS,NC,space,s,selection,327.7564,1,0,1605976528084.4800
zhenyi10,TapGazer,GS,NC,w,space,tap,336.5268,0,0,1605976528421.0100
zhenyi10,TapGazer,GS,NC,i,w,tap,101.4864,0,0,1605976528522.4900
zhenyi10,TapGazer,GS,NC,l,i,tap,122.1225,0,0,1605976528644.6200
zhenyi10,TapGazer,GS,NC,l,l,tap,144.6124,0,0,1605976528789.2300
zhenyi10,TapGazer,GS,NC,space,l,selection,89.4600,1,0,1605976528878.6900
zhenyi10,TapGazer,GS,NC,h,space,tap,125.6595,0,0,1605976529004.3500
zhenyi10,TapGazer,GS,NC,e,h,tap,64.0326,0,0,1605976529068.3800
zhenyi10,TapGazer,GS,NC,l,e,tap,90.7671,0,0,1605976529159.1500
zhenyi10,TapGazer,GS,NC,p,l,tap,119.6950,0,0,1605976529278.8400
zhenyi10,TapGazer,GS,NC,space,p,selection,382.7984,1,0,1605976529661.6400
zhenyi10,TapGazer,GS,NC,w,,tap,0.0000,0,0,1605976530196.4000
zhenyi10,TapGazer,GS,NC,e,w,tap,90.4715,0,0,1605976530286.8800
zhenyi10,TapGazer,GS,NC,space,e,selection,300.1091,4,0,1605976530587.9600
zhenyi10,TapGazer,GS,NC,a,space,tap,275.4085,0,0,1605976530863.3700
zhenyi10,TapGazer,GS,NC,c,a,tap,177.5252,0,0,1605976531040.8900
zhenyi10,TapGazer,GS,NC,c,c,tap,123.7885,0,0,1605976531164.6800
zhenyi10,TapGazer,GS,NC,e,c,tap,193.2346,0,0,1605976531357.9100
zhenyi10,TapGazer,GS,NC,p,e,tap,101.7294,0,0,1605976531459.6400
zhenyi10,TapGazer,GS,NC,t,p,tap,89.7796,0,0,1605976531549.4200
zhenyi10,TapGazer,GS,NC,space,t,selection,389.4661,1,0,1605976531938.8900
zhenyi10,TapGazer,GS,NC,p,space,tap,380.0496,0,0,1605976532318.9400
zhenyi10,TapGazer,GS,NC,e,p,tap,91.7323,0,0,1605976532410.6700
zhenyi10,TapGazer,GS,NC,r,e,tap,96.7405,0,0,1605976532507.4100
zhenyi10,TapGazer,GS,NC,s,r,tap,202.4594,0,0,1605976532709.8700
zhenyi10,TapGazer,GS,NC,o,s,tap,88.6129,0,0,1605976532798.4800
zhenyi10,TapGazer,GS,NC,n,o,tap,113.6978,0,0,1605976532912.1800
zhenyi10,TapGazer,GS,NC,a,n,tap,20.9524,0,0,1605976532933.1300
zhenyi10,TapGazer,GS,NC,l,a,tap,155.6016,0,0,1605976533088.7400
zhenyi10,TapGazer,GS,NC,space,l,selection,301.7068,1,0,1605976533390.4400
zhenyi10,TapGazer,GS,NC,c,space,tap,358.3569,0,0,1605976533748.8000
zhenyi10,TapGazer,GS,NC,h,c,tap,97.7395,0,0,1605976533846.5400
zhenyi10,TapGazer,GS,NC,e,h,tap,76.7941,0,0,1605976533923.3300
zhenyi10,TapGazer,GS,NC,c,e,tap,178.5228,0,0,1605976534101.8600
zhenyi10,TapGazer,GS,NC,k,c,tap,78.7983,0,0,1605976534180.6500
zhenyi10,TapGazer,GS,NC,s,k,tap,109.6974,0,0,1605976534290.3500
zhenyi10,TapGazer,GS,NC,space,s,selection,330.1211,1,0,1605976534620.4700
zhenyi10,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605976535270.5700
zhenyi10,TapGazer,GS,NC,h,t,tap,85.7571,0,0,1605976535356.3200
zhenyi10,TapGazer,GS,NC,i,h,tap,66.8208,0,0,1605976535424.1500
zhenyi10,TapGazer,GS,NC,s,i,tap,77.4243,0,0,1605976535501.5700
zhenyi10,TapGazer,GS,NC,space,s,selection,335.1163,1,0,1605976535836.6900
zhenyi10,TapGazer,GS,NC,i,space,tap,313.1628,0,0,1605976536149.8500
zhenyi10,TapGazer,GS,NC,s,i,tap,90.4861,0,0,1605976536240.3400
zhenyi10,TapGazer,GS,NC,space,s,selection,344.6945,2,0,1605976536585.0300
zhenyi10,TapGazer,GS,NC,a,space,tap,189.7664,0,0,1605976536774.8000
zhenyi10,TapGazer,GS,NC,space,a,selection,325.4444,3,0,1605976537100.2400
zhenyi10,TapGazer,GS,NC,n,space,tap,197.0622,0,0,1605976537297.3100
zhenyi10,TapGazer,GS,NC,o,n,tap,32.9181,0,0,1605976537330.2200
zhenyi10,TapGazer,GS,NC,n,o,tap,145.2643,0,0,1605976537475.4900
zhenyi10,TapGazer,GS,NC,space,n,selection,235.3702,4,1,1605976537710.8600
zhenyi10,TapGazer,GS,NC,p,space,tap,281.4786,0,0,1605976537992.3400
zhenyi10,TapGazer,GS,NC,r,p,tap,92.7523,0,0,1605976538085.0900
zhenyi10,TapGazer,GS,NC,o,r,tap,84.7751,0,0,1605976538169.8700
zhenyi10,TapGazer,GS,NC,f,o,tap,182.5589,0,0,1605976538352.4200
zhenyi10,TapGazer,GS,NC,i,f,tap,152.8133,0,0,1605976538505.2400
zhenyi10,TapGazer,GS,NC,t,i,tap,122.2374,0,0,1605976538627.4700
zhenyi10,TapGazer,GS,NC,space,t,selection,281.2673,1,0,1605976538908.7400
zhenyi10,TapGazer,GS,NC,o,space,tap,257.9750,0,0,1605976539166.7200
zhenyi10,TapGazer,GS,NC,r,o,tap,77.7915,0,0,1605976539244.5100
zhenyi10,TapGazer,GS,NC,g,r,tap,178.5465,0,0,1605976539423.0500
zhenyi10,TapGazer,GS,NC,a,g,tap,54.8334,0,0,1605976539477.8900
zhenyi10,TapGazer,GS,NC,n,a,tap,146.6034,0,0,1605976539624.4900
zhenyi10,TapGazer,GS,NC,i,n,tap,87.4076,0,0,1605976539711.9000
zhenyi10,TapGazer,GS,NC,z,i,tap,69.4194,0,0,1605976539781.3200
zhenyi10,TapGazer,GS,NC,a,z,tap,222.0328,0,0,1605976540003.3500
zhenyi10,TapGazer,GS,NC,space,a,selection,521.7062,1,0,1605976540525.0600
zhenyi10,TapGazer,GS,NC,u,,tap,0.0000,0,0,1605976541254.7800
zhenyi10,TapGazer,GS,NC,s,u,tap,68.7970,0,0,1605976541323.5800
zhenyi10,TapGazer,GS,NC,e,s,tap,53.1752,0,0,1605976541376.7500
zhenyi10,TapGazer,GS,NC,r,e,tap,100.7302,0,0,1605976541477.4800
zhenyi10,TapGazer,GS,NC,space,r,selection,301.1910,1,0,1605976541778.6700
zhenyi10,TapGazer,GS,NC,f,space,tap,541.3451,0,0,1605976542320.0200
zhenyi10,TapGazer,GS,NC,r,f,tap,203.4670,0,0,1605976542523.4900
zhenyi10,TapGazer,GS,NC,i,r,tap,102.3981,0,0,1605976542625.8800
zhenyi10,TapGazer,GS,NC,e,i,tap,88.7621,0,0,1605976542714.6500
zhenyi10,TapGazer,GS,NC,n,e,tap,136.6461,0,0,1605976542851.2900
zhenyi10,TapGazer,GS,NC,d,n,tap,90.7459,0,0,1605976542942.0400
zhenyi10,TapGazer,GS,NC,l,d,tap,123.3233,0,0,1605976543065.3600
zhenyi10,TapGazer,GS,NC,y,l,tap,157.2033,0,0,1605976543222.5600
zhenyi10,TapGazer,GS,NC,space,y,selection,295.7747,1,0,1605976543518.3400
zhenyi10,TapGazer,GS,NC,i,space,tap,390.9911,0,0,1605976543909.3300
zhenyi10,TapGazer,GS,NC,n,i,tap,67.5123,0,0,1605976543976.8400
zhenyi10,TapGazer,GS,NC,t,n,tap,147.9138,0,0,1605976544124.7600
zhenyi10,TapGazer,GS,NC,e,t,tap,90.7574,0,0,1605976544215.5100
zhenyi10,TapGazer,GS,NC,r,e,tap,100.1952,0,0,1605976544315.7100
zhenyi10,TapGazer,GS,NC,f,r,tap,205.8735,0,0,1605976544521.5800
zhenyi10,TapGazer,GS,NC,a,f,tap,59.8381,0,0,1605976544581.4200
zhenyi10,TapGazer,GS,NC,c,a,tap,143.6155,0,0,1605976544725.0400
zhenyi10,TapGazer,GS,NC,e,c,tap,203.4582,0,0,1605976544928.4900
zhenyi10,TapGazer,GS,NC,space,e,selection,179.5186,1,0,1605976545108.0100
zhenyi10,TapGazer,GS,NC,h,,tap,0.0000,0,0,1605976545823.0700
zhenyi10,TapGazer,GS,NC,e,h,tap,122.4676,0,0,1605976545945.5400
zhenyi10,TapGazer,GS,NC,a,e,tap,90.7543,0,0,1605976546036.2900
zhenyi10,TapGazer,GS,NC,l,a,tap,347.4675,0,0,1605976546383.7600
zhenyi10,TapGazer,GS,NC,t,l,tap,230.4016,0,0,1605976546614.1600
zhenyi10,TapGazer,GS,NC,h,t,tap,188.8254,0,0,1605976546802.9900
zhenyi10,TapGazer,GS,NC,y,h,tap,199.4566,0,0,1605976547002.4400
zhenyi10,TapGazer,GS,NC,space,y,selection,586.5629,1,0,1605976547589.0100
zhenyi10,TapGazer,GS,NC,f,space,tap,706.5517,0,0,1605976548295.5600
zhenyi10,TapGazer,GS,NC,o,f,tap,114.6927,0,0,1605976548410.2500
zhenyi10,TapGazer,GS,NC,o,o,tap,99.7591,0,0,1605976548510.0100
zhenyi10,TapGazer,GS,NC,d,o,tap,92.2897,0,0,1605976548602.3000
zhenyi10,TapGazer,GS,NC,space,d,selection,99.9754,7,2,1605976548702.2700
zhenyi10,TapGazer,GS,NC,i,space,tap,807.9882,0,0,1605976549510.2600
zhenyi10,TapGazer,GS,NC,s,i,tap,76.3538,0,0,1605976549586.6200
zhenyi10,TapGazer,GS,NC,space,s,selection,91.0768,2,0,1605976549677.6900
new session
zhenyi10,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605976563371.1200
zhenyi10,TapGazer,GS,NC,h,t,tap,121.2630,0,0,1605976563492.3800
zhenyi10,TapGazer,GS,NC,a,h,tap,63.8288,0,0,1605976563556.2100
zhenyi10,TapGazer,GS,NC,n,a,tap,143.6157,0,0,1605976563699.8300
zhenyi10,TapGazer,GS,NC,k,n,tap,70.9585,0,0,1605976563770.7900
zhenyi10,TapGazer,GS,NC,space,k,selection,292.6949,1,0,1605976564063.4800
zhenyi10,TapGazer,GS,NC,y,space,tap,110.7043,0,0,1605976564174.1800
zhenyi10,TapGazer,GS,NC,o,y,tap,78.4630,0,0,1605976564252.6500
zhenyi10,TapGazer,GS,NC,u,o,tap,111.7029,0,0,1605976564364.3500
zhenyi10,TapGazer,GS,NC,r,u,tap,290.8278,0,0,1605976564655.1800
zhenyi10,TapGazer,GS,NC,caps,r,deletion,683.1992,0,0,1605976565338.3800
zhenyi10,TapGazer,GS,NC,y,caps,tap,311.2981,0,0,1605976565649.6800
zhenyi10,TapGazer,GS,NC,o,y,tap,77.7922,0,0,1605976565727.4700
zhenyi10,TapGazer,GS,NC,u,o,tap,100.7303,0,0,1605976565828.2000
zhenyi10,TapGazer,GS,NC,space,u,selection,285.4238,4,0,1605976566113.6200
zhenyi10,TapGazer,GS,NC,f,space,tap,136.1413,0,0,1605976566249.7600
zhenyi10,TapGazer,GS,NC,o,f,tap,80.7758,0,0,1605976566330.5400
zhenyi10,TapGazer,GS,NC,r,o,tap,98.7368,0,0,1605976566429.2800
zhenyi10,TapGazer,GS,NC,space,r,selection,414.4514,5,0,1605976566843.7300
zhenyi10,TapGazer,GS,NC,y,space,tap,213.0416,0,0,1605976567056.7700
zhenyi10,TapGazer,GS,NC,o,y,tap,66.8300,0,0,1605976567123.6000
zhenyi10,TapGazer,GS,NC,u,o,tap,102.4461,0,0,1605976567226.0400
zhenyi10,TapGazer,GS,NC,r,u,tap,64.8519,0,0,1605976567290.9000
zhenyi10,TapGazer,GS,NC,space,r,selection,391.2216,3,0,1605976567682.1200
zhenyi10,TapGazer,GS,NC,h,space,tap,156.3162,0,0,1605976567838.4300
zhenyi10,TapGazer,GS,NC,e,h,tap,100.1036,0,0,1605976567938.5400
zhenyi10,TapGazer,GS,NC,l,e,tap,56.8140,0,0,1605976567996.3500
zhenyi10,TapGazer,GS,NC,p,l,tap,167.3159,0,0,1605976568163.6700
zhenyi10,TapGazer,GS,NC,space,p,selection,370.0108,1,0,1605976568533.6800
zhenyi10,TapGazer,GS,NC,n,,tap,0.0000,0,0,1605976569056.1400
zhenyi10,TapGazer,GS,NC,o,n,tap,66.4450,0,0,1605976569122.5800
zhenyi10,TapGazer,GS,NC,space,o,selection,365.3471,4,0,1605976569487.9300
zhenyi10,TapGazer,GS,NC,e,space,tap,155.5884,0,0,1605976569643.5200
zhenyi10,TapGazer,GS,NC,x,e,tap,273.0973,0,0,1605976569916.6200
zhenyi10,TapGazer,GS,NC,c,x,tap,167.5618,0,0,1605976570084.1800
zhenyi10,TapGazer,GS,NC,h,c,tap,144.6017,0,0,1605976570228.7800
zhenyi10,TapGazer,GS,NC,a,h,tap,89.5097,0,0,1605976570318.2900
zhenyi10,TapGazer,GS,NC,n,a,tap,102.7243,0,0,1605976570421.0100
zhenyi10,TapGazer,GS,NC,g,n,tap,54.8541,0,0,1605976570475.8700
zhenyi10,TapGazer,GS,NC,e,g,tap,111.8381,0,0,1605976570587.7100
zhenyi10,TapGazer,GS,NC,space,e,selection,322.9571,1,0,1605976570910.6600
zhenyi10,TapGazer,GS,NC,w,space,tap,335.9622,0,0,1605976571246.6300
zhenyi10,TapGazer,GS,NC,i,w,tap,134.2477,0,0,1605976571380.8700
zhenyi10,TapGazer,GS,NC,t,i,tap,77.7837,0,0,1605976571458.6600
zhenyi10,TapGazer,GS,NC,h,t,tap,111.4461,0,0,1605976571570.1000
zhenyi10,TapGazer,GS,NC,o,h,tap,100.5905,0,0,1605976571670.6900
zhenyi10,TapGazer,GS,NC,u,o,tap,100.7672,0,0,1605976571771.4600
zhenyi10,TapGazer,GS,NC,t,u,tap,91.7542,0,0,1605976571863.2100
zhenyi10,TapGazer,GS,NC,space,t,selection,221.0990,1,0,1605976572084.3100
zhenyi10,TapGazer,GS,NC,a,space,tap,142.6175,0,0,1605976572226.9300
zhenyi10,TapGazer,GS,NC,space,a,selection,142.6495,3,0,1605976572369.5800
zhenyi10,TapGazer,GS,NC,b,space,tap,446.0586,0,0,1605976572815.6400
zhenyi10,TapGazer,GS,NC,i,b,tap,124.6996,0,0,1605976572940.3400
zhenyi10,TapGazer,GS,NC,l,i,tap,137.6023,0,0,1605976573077.9400
zhenyi10,TapGazer,GS,NC,l,l,tap,132.9884,0,0,1605976573210.9300
zhenyi10,TapGazer,GS,NC,space,l,selection,371.0106,3,0,1605976573581.9400
zhenyi10,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605976574172.2400
zhenyi10,TapGazer,GS,NC,h,t,tap,90.9179,0,0,1605976574263.1500
zhenyi10,TapGazer,GS,NC,e,h,tap,87.0151,0,0,1605976574350.1700
zhenyi10,TapGazer,GS,NC,space,e,selection,211.1509,3,0,1605976574561.3200
