participant, method, gaze, completion, cur_finger, prev_finger, type, duration_ms, cand_total, cand_index, time_since_1970_ms
zhenyi,TapGazer,GS,WC,u,9,tap,179.3687,0,0,1605971557837.5500
zhenyi,TapGazer,GS,WC,t,u,tap,112.1611,0,0,1605971557949.7200
zhenyi,TapGazer,GS,WC,t,t,tap,195.2187,0,0,1605971558144.9300
zhenyi,TapGazer,GS,WC,3,t,tap,267.9416,0,0,1605971558412.8800
zhenyi,TapGazer,GS,WC,n,3,selection,351.0603,1,0,1605971558763.9400
zhenyi,TapGazer,GS,WC,0,n,tap,414.9773,0,0,1605971559178.9100
zhenyi,TapGazer,GS,WC,u,0,tap,88.4974,0,0,1605971559267.4100
zhenyi,TapGazer,GS,WC,n,u,selection,343.0772,10,0,1605971559610.4900
zhenyi,TapGazer,GS,WC,3,n,tap,194.2691,0,0,1605971559804.7600
zhenyi,TapGazer,GS,WC,q,3,tap,52.5384,0,0,1605971559857.3000
zhenyi,TapGazer,GS,WC,t,q,tap,146.1870,0,0,1605971560003.4800
zhenyi,TapGazer,GS,WC,u,t,tap,31.9156,0,0,1605971560035.4000
zhenyi,TapGazer,GS,WC,t,u,tap,124.7062,0,0,1605971560160.1000
zhenyi,TapGazer,GS,WC,u,t,tap,78.9254,0,0,1605971560239.0300
zhenyi,TapGazer,GS,WC,n,u,selection,243.9019,1,0,1605971560482.9300
zhenyi,TapGazer,GS,WC,[,,tap,0.0000,0,0,1605971561156.0800
zhenyi,TapGazer,GS,WC,u,[,tap,150.7316,0,0,1605971561306.8100
zhenyi,TapGazer,GS,WC,u,u,tap,168.8983,0,0,1605971561475.7000
zhenyi,TapGazer,GS,WC,3,u,tap,188.2755,0,0,1605971561663.9800
zhenyi,TapGazer,GS,WC,4,3,tap,65.8080,0,0,1605971561729.7900
zhenyi,TapGazer,GS,WC,n,4,selection,586.6457,5,1,1605971562316.4300
zhenyi,TapGazer,GS,WC,q,n,tap,324.5244,0,0,1605971562640.9600
zhenyi,TapGazer,GS,WC,u,q,tap,112.6982,0,0,1605971562753.6600
zhenyi,TapGazer,GS,WC,4,u,tap,108.7096,0,0,1605971562862.3700
zhenyi,TapGazer,GS,WC,n,4,selection,515.9509,10,0,1605971563378.3200
zhenyi,TapGazer,GS,WC,4,n,tap,189.6218,0,0,1605971563567.9400
zhenyi,TapGazer,GS,WC,u,4,tap,124.0435,0,0,1605971563691.9800
zhenyi,TapGazer,GS,WC,4,u,tap,130.6564,0,0,1605971563822.6400
zhenyi,TapGazer,GS,WC,9,4,tap,201.4608,0,0,1605971564024.1000
zhenyi,TapGazer,GS,WC,9,9,tap,232.9939,0,0,1605971564257.0900
zhenyi,TapGazer,GS,WC,3,9,tap,201.2715,0,0,1605971564458.3700
zhenyi,TapGazer,GS,WC,n,3,selection,346.0308,1,0,1605971564804.4000
zhenyi,TapGazer,GS,WC,q,n,tap,413.7946,0,0,1605971565218.1900
zhenyi,TapGazer,GS,WC,t,q,tap,90.7244,0,0,1605971565308.9100
zhenyi,TapGazer,GS,WC,4,t,tap,90.1955,0,0,1605971565399.1100
zhenyi,TapGazer,GS,WC,n,4,selection,290.5297,10,0,1605971565689.6400
zhenyi,TapGazer,GS,WC,u,n,tap,357.4042,0,0,1605971566047.0400
zhenyi,TapGazer,GS,WC,q,u,tap,101.7354,0,0,1605971566148.7800
zhenyi,TapGazer,GS,WC,t,q,tap,264.3234,0,0,1605971566413.1000
zhenyi,TapGazer,GS,WC,4,t,tap,237.3133,0,0,1605971566650.4200
zhenyi,TapGazer,GS,WC,n,4,selection,289.9453,10,1,1605971566940.3600
zhenyi,TapGazer,GS,WC,9,,tap,0.0000,0,0,1605971567494.0700
zhenyi,TapGazer,GS,WC,u,9,tap,90.7637,0,0,1605971567584.8300
zhenyi,TapGazer,GS,WC,n,u,selection,574.1026,10,1,1605971568158.9400
zhenyi,TapGazer,GS,WC,t,n,tap,189.9620,0,0,1605971568348.9000
zhenyi,TapGazer,GS,WC,q,t,tap,77.8059,0,0,1605971568426.7000
zhenyi,TapGazer,GS,WC,u,q,tap,110.5497,0,0,1605971568537.2500
zhenyi,TapGazer,GS,WC,9,u,tap,90.7384,0,0,1605971568627.9900
zhenyi,TapGazer,GS,WC,n,9,selection,300.7714,10,0,1605971568928.7600
zhenyi,TapGazer,GS,WC,q,n,tap,170.2039,0,0,1605971569098.9700
zhenyi,TapGazer,GS,WC,4,q,tap,141.2009,0,0,1605971569240.1700
zhenyi,TapGazer,GS,WC,4,4,tap,133.6326,0,0,1605971569373.8000
zhenyi,TapGazer,GS,WC,0,4,tap,99.7668,0,0,1605971569473.5700
zhenyi,TapGazer,GS,WC,u,0,tap,79.7644,0,0,1605971569553.3300
zhenyi,TapGazer,GS,WC,u,u,tap,168.5607,0,0,1605971569721.8900
zhenyi,TapGazer,GS,WC,n,u,selection,211.8882,4,0,1605971569933.7800
zhenyi,TapGazer,GS,WC,9,n,tap,179.5273,0,0,1605971570113.3100
zhenyi,TapGazer,GS,WC,3,9,tap,111.7700,0,0,1605971570225.0800
zhenyi,TapGazer,GS,WC,n,3,selection,273.8388,10,0,1605971570498.9200
zhenyi,TapGazer,GS,WC,0,n,tap,279.9520,0,0,1605971570778.8700
zhenyi,TapGazer,GS,WC,t,0,tap,256.7097,0,0,1605971571035.5800
zhenyi,TapGazer,GS,WC,4,t,tap,160.8749,0,0,1605971571196.4500
zhenyi,TapGazer,GS,WC,t,4,tap,120.7107,0,0,1605971571317.1700
zhenyi,TapGazer,GS,WC,4,t,tap,135.6044,0,0,1605971571452.7700
zhenyi,TapGazer,GS,WC,t,4,tap,121.6754,0,0,1605971571574.4400
zhenyi,TapGazer,GS,WC,n,t,selection,358.5393,1,0,1605971571932.9800
zhenyi,TapGazer,GS,WC,4,,tap,0.0000,0,0,1605971572593.3700
zhenyi,TapGazer,GS,WC,0,4,tap,110.6801,0,0,1605971572704.0500
zhenyi,TapGazer,GS,WC,4,0,tap,100.8776,0,0,1605971572804.9300
zhenyi,TapGazer,GS,WC,4,4,tap,140.3797,0,0,1605971572945.3100
zhenyi,TapGazer,GS,WC,t,4,tap,146.4686,0,0,1605971573091.7800
zhenyi,TapGazer,GS,WC,9,t,tap,88.4217,0,0,1605971573180.2000
zhenyi,TapGazer,GS,WC,0,9,tap,78.9270,0,0,1605971573259.1300
zhenyi,TapGazer,GS,WC,u,0,tap,70.6641,0,0,1605971573329.7900
zhenyi,TapGazer,GS,WC,3,u,tap,165.5541,0,0,1605971573495.3500
zhenyi,TapGazer,GS,WC,n,3,selection,143.6161,1,0,1605971573638.9600
zhenyi,TapGazer,GS,WC,q,n,tap,244.3471,0,0,1605971573883.3100
zhenyi,TapGazer,GS,WC,t,q,tap,111.7004,0,0,1605971573995.0100
zhenyi,TapGazer,GS,WC,b,t,deletion,296.4594,0,0,1605971574291.4700
zhenyi,TapGazer,GS,WC,t,b,tap,232.7278,0,0,1605971574524.2000
zhenyi,TapGazer,GS,WC,t,t,tap,167.1957,0,0,1605971574691.3900
zhenyi,TapGazer,GS,WC,9,t,tap,157.2032,0,0,1605971574848.6000
zhenyi,TapGazer,GS,WC,u,9,tap,66.5515,0,0,1605971574915.1500
zhenyi,TapGazer,GS,WC,t,u,tap,137.0208,0,0,1605971575053.1700
zhenyi,TapGazer,GS,WC,n,t,selection,284.6932,3,0,1605971575337.8600
zhenyi,TapGazer,GS,WC,0,n,tap,360.0120,0,0,1605971575697.8700
zhenyi,TapGazer,GS,WC,u,0,tap,66.8948,0,0,1605971575764.7700
zhenyi,TapGazer,GS,WC,t,u,tap,100.6972,0,0,1605971575865.4600
zhenyi,TapGazer,GS,WC,n,t,selection,265.5969,10,0,1605971576131.0600
new session
zhenyi,TapGazer,GS,WC,9,,tap,0.0000,0,0,1605971591250.1900
zhenyi,TapGazer,GS,WC,u,9,tap,81.8015,0,0,1605971591332.9900
zhenyi,TapGazer,GS,WC,n,u,selection,469.5624,10,1,1605971591802.5500
zhenyi,TapGazer,GS,WC,3,n,tap,223.8072,0,0,1605971592026.3600
zhenyi,TapGazer,GS,WC,q,3,tap,66.8247,0,0,1605971592093.1800
zhenyi,TapGazer,GS,WC,t,q,tap,112.7026,0,0,1605971592205.8900
zhenyi,TapGazer,GS,WC,4,t,tap,77.4143,0,0,1605971592283.3000
zhenyi,TapGazer,GS,WC,u,4,tap,112.7015,0,0,1605971592396.0000
zhenyi,TapGazer,GS,WC,n,u,selection,301.6048,5,0,1605971592697.6100
zhenyi,TapGazer,GS,WC,t,n,tap,115.6941,0,0,1605971592813.3000
zhenyi,TapGazer,GS,WC,4,t,tap,89.7608,0,0,1605971592903.0600
zhenyi,TapGazer,GS,WC,0,4,tap,81.7802,0,0,1605971592984.8400
zhenyi,TapGazer,GS,WC,0,0,tap,143.6694,0,0,1605971593129.5200
zhenyi,TapGazer,GS,WC,n,0,selection,390.2718,10,1,1605971593519.7900
zhenyi,TapGazer,GS,WC,9,n,tap,249.9165,0,0,1605971593769.7000
zhenyi,TapGazer,GS,WC,u,9,tap,80.7852,0,0,1605971593850.4900
zhenyi,TapGazer,GS,WC,n,u,selection,384.7809,10,0,1605971594235.2700
zhenyi,TapGazer,GS,WC,t,n,tap,159.5656,0,0,1605971594394.8400
zhenyi,TapGazer,GS,WC,u,t,tap,101.7277,0,0,1605971594496.5600
zhenyi,TapGazer,GS,WC,4,u,tap,91.7698,0,0,1605971594588.3300
zhenyi,TapGazer,GS,WC,n,4,selection,184.4951,10,0,1605971594772.8300
zhenyi,TapGazer,GS,WC,3,n,tap,146.6324,0,0,1605971594919.4600
zhenyi,TapGazer,GS,WC,q,3,tap,67.8213,0,0,1605971594987.2800
zhenyi,TapGazer,GS,WC,t,q,tap,123.8125,0,0,1605971595111.0900
zhenyi,TapGazer,GS,WC,4,t,tap,89.7626,0,0,1605971595200.8600
zhenyi,TapGazer,GS,WC,t,4,tap,98.4221,0,0,1605971595299.2800
zhenyi,TapGazer,GS,WC,n,t,selection,267.6672,4,0,1605971595566.9500
zhenyi,TapGazer,GS,WC,u,,tap,0.0000,0,0,1605971596167.4100
zhenyi,TapGazer,GS,WC,0,u,tap,66.8215,0,0,1605971596234.2300
zhenyi,TapGazer,GS,WC,u,0,tap,135.8208,0,0,1605971596370.0500
zhenyi,TapGazer,GS,WC,n,u,selection,303.3013,10,0,1605971596673.3500
zhenyi,TapGazer,GS,WC,q,n,tap,314.9400,0,0,1605971596988.2900
zhenyi,TapGazer,GS,WC,t,q,tap,100.1028,0,0,1605971597088.3900
zhenyi,TapGazer,GS,WC,4,t,tap,65.8231,0,0,1605971597154.2200
zhenyi,TapGazer,GS,WC,n,4,selection,290.5506,10,0,1605971597444.7700
zhenyi,TapGazer,GS,WC,q,n,tap,215.4044,0,0,1605971597660.1700
zhenyi,TapGazer,GS,WC,n,q,selection,318.3030,10,0,1605971597978.4800
zhenyi,TapGazer,GS,WC,3,n,tap,315.5781,0,0,1605971598294.0500
zhenyi,TapGazer,GS,WC,0,3,tap,122.6717,0,0,1605971598416.7300
zhenyi,TapGazer,GS,WC,u,0,tap,89.7638,0,0,1605971598507.4900
zhenyi,TapGazer,GS,WC,4,u,tap,332.1965,0,0,1605971598839.6800
zhenyi,TapGazer,GS,WC,4,4,tap,180.0162,0,0,1605971599020.7100
zhenyi,TapGazer,GS,WC,t,4,tap,84.7741,0,0,1605971599105.4800
zhenyi,TapGazer,GS,WC,t,t,tap,144.6941,0,0,1605971599250.1800
zhenyi,TapGazer,GS,WC,n,t,selection,270.3518,1,0,1605971599520.5300
zhenyi,TapGazer,GS,WC,4,n,tap,449.0297,0,0,1605971599969.5600
zhenyi,TapGazer,GS,WC,3,4,tap,143.6443,0,0,1605971600113.2000
zhenyi,TapGazer,GS,WC,q,3,tap,200.2155,0,0,1605971600313.4200
zhenyi,TapGazer,GS,WC,n,q,selection,616.7866,10,0,1605971600930.2000
zhenyi,TapGazer,GS,WC,0,,tap,0.0000,0,0,1605971601476.7500
zhenyi,TapGazer,GS,WC,u,0,tap,69.7290,0,0,1605971601546.4800
zhenyi,TapGazer,GS,WC,4,u,tap,119.6868,0,0,1605971601666.1700
zhenyi,TapGazer,GS,WC,n,4,selection,379.8402,9,0,1605971602046.0100
zhenyi,TapGazer,GS,WC,u,n,tap,286.9563,0,0,1605971602332.9600
zhenyi,TapGazer,GS,WC,4,u,tap,223.4026,0,0,1605971602556.3700
zhenyi,TapGazer,GS,WC,4,4,tap,155.8837,0,0,1605971602712.2500
zhenyi,TapGazer,GS,WC,9,4,tap,440.2718,0,0,1605971603152.5200
zhenyi,TapGazer,GS,WC,n,9,selection,380.8194,3,1,1605971603533.3400
zhenyi,TapGazer,GS,WC,0,n,tap,267.4259,0,0,1605971603800.7700
zhenyi,TapGazer,GS,WC,t,0,tap,91.3785,0,0,1605971603892.1500
zhenyi,TapGazer,GS,WC,n,t,selection,455.1481,10,0,1605971604347.2900
zhenyi,TapGazer,GS,WC,q,n,tap,134.4926,0,0,1605971604481.7900
zhenyi,TapGazer,GS,WC,n,q,selection,424.3308,10,0,1605971604906.1200
zhenyi,TapGazer,GS,WC,q,n,tap,325.2728,0,0,1605971605231.3900
zhenyi,TapGazer,GS,WC,u,q,tap,119.9847,0,0,1605971605351.3800
zhenyi,TapGazer,GS,WC,4,u,tap,75.8034,0,0,1605971605427.1800
zhenyi,TapGazer,GS,WC,3,4,tap,92.7532,0,0,1605971605519.9300
zhenyi,TapGazer,GS,WC,t,3,tap,131.6476,0,0,1605971605651.5800
zhenyi,TapGazer,GS,WC,9,t,tap,55.8500,0,0,1605971605707.4300
zhenyi,TapGazer,GS,WC,0,9,tap,122.6748,0,0,1605971605830.1000
zhenyi,TapGazer,GS,WC,u,0,tap,99.4571,0,0,1605971605929.5600
zhenyi,TapGazer,GS,WC,n,u,selection,197.2099,4,0,1605971606126.7700
zhenyi,TapGazer,GS,WC,[,,tap,0.0000,0,0,1605971606840.3400
zhenyi,TapGazer,GS,WC,t,[,tap,164.8662,0,0,1605971607005.2100
zhenyi,TapGazer,GS,WC,4,t,tap,68.0584,0,0,1605971607073.2700
zhenyi,TapGazer,GS,WC,t,4,tap,178.5479,0,0,1605971607251.8200
zhenyi,TapGazer,GS,WC,q,t,tap,110.7040,0,0,1605971607362.5200
zhenyi,TapGazer,GS,WC,9,q,tap,78.1656,0,0,1605971607440.6900
zhenyi,TapGazer,GS,WC,0,9,tap,90.7631,0,0,1605971607531.4500
zhenyi,TapGazer,GS,WC,9,0,tap,133.6430,0,0,1605971607665.0900
zhenyi,TapGazer,GS,WC,n,9,selection,223.4653,1,0,1605971607888.5600
zhenyi,TapGazer,GS,WC,4,n,tap,471.6382,0,0,1605971608360.1900
zhenyi,TapGazer,GS,WC,3,4,tap,38.9196,0,0,1605971608399.1100
zhenyi,TapGazer,GS,WC,b,3,deletion,357.7293,0,0,1605971608756.8400
zhenyi,TapGazer,GS,WC,3,b,tap,166.0917,0,0,1605971608922.9400
zhenyi,TapGazer,GS,WC,9,3,tap,102.5568,0,0,1605971609025.4900
zhenyi,TapGazer,GS,WC,u,9,tap,69.9474,0,0,1605971609095.4400
zhenyi,TapGazer,GS,WC,4,u,tap,112.4322,0,0,1605971609207.8700
zhenyi,TapGazer,GS,WC,4,4,tap,142.1078,0,0,1605971609349.9800
zhenyi,TapGazer,GS,WC,n,4,selection,235.3713,1,0,1605971609586.3200
zhenyi,TapGazer,GS,WC,b,n,deletion,617.4103,0,0,1605971610203.7300
zhenyi,TapGazer,GS,WC,b,b,deletion,345.3810,0,0,1605971610549.1100
zhenyi,TapGazer,GS,WC,3,b,tap,503.6169,0,0,1605971611052.7300
zhenyi,TapGazer,GS,WC,9,3,tap,95.7809,0,0,1605971611148.5100
zhenyi,TapGazer,GS,WC,u,9,tap,190.4972,0,0,1605971611339.0100
zhenyi,TapGazer,GS,WC,4,u,tap,219.4481,0,0,1605971611558.4600
zhenyi,TapGazer,GS,WC,n,4,selection,505.9172,7,0,1605971612064.3700
zhenyi,TapGazer,GS,WC,t,n,tap,146.6086,0,0,1605971612210.9800
zhenyi,TapGazer,GS,WC,t,t,tap,155.6125,0,0,1605971612367.5900
zhenyi,TapGazer,GS,WC,0,t,tap,180.3148,0,0,1605971612547.9100
zhenyi,TapGazer,GS,WC,9,0,tap,133.9243,0,0,1605971612681.8300
zhenyi,TapGazer,GS,WC,n,9,selection,213.4853,3,0,1605971612895.3200
zhenyi,TapGazer,GS,WC,t,n,tap,130.5883,0,0,1605971613025.9100
zhenyi,TapGazer,GS,WC,u,t,tap,101.9223,0,0,1605971613127.8300
zhenyi,TapGazer,GS,WC,4,u,tap,99.7903,0,0,1605971613227.6200
zhenyi,TapGazer,GS,WC,b,4,deletion,368.3235,0,0,1605971613595.9400
zhenyi,TapGazer,GS,WC,4,b,tap,526.9742,0,0,1605971614122.9200
zhenyi,TapGazer,GS,WC,q,4,tap,277.6493,0,0,1605971614400.5600
zhenyi,TapGazer,GS,WC,3,q,tap,219.4138,0,0,1605971614619.9800
zhenyi,TapGazer,GS,WC,t,3,tap,123.1429,0,0,1605971614743.1200
zhenyi,TapGazer,GS,WC,b,t,deletion,1144.3516,0,0,1605971615887.4700
zhenyi,TapGazer,GS,WC,t,b,tap,380.9090,0,0,1605971616268.3800
zhenyi,TapGazer,GS,WC,u,t,tap,119.6930,0,0,1605971616388.0800
zhenyi,TapGazer,GS,WC,4,u,tap,101.8895,0,0,1605971616489.9600
zhenyi,TapGazer,GS,WC,n,4,selection,142.0655,10,0,1605971616632.0300
zhenyi,TapGazer,GS,WC,4,n,tap,235.2682,0,0,1605971616867.3000
zhenyi,TapGazer,GS,WC,q,4,tap,148.6012,0,0,1605971617015.9000
zhenyi,TapGazer,GS,WC,3,q,tap,121.4175,0,0,1605971617137.3200
zhenyi,TapGazer,GS,WC,t,3,tap,123.8997,0,0,1605971617261.2200
zhenyi,TapGazer,GS,WC,n,t,selection,244.5551,6,0,1605971617505.7700
zhenyi,TapGazer,GS,WC,u,,tap,0.0000,0,0,1605971618050.8900
zhenyi,TapGazer,GS,WC,4,u,tap,109.7060,0,0,1605971618161.5900
zhenyi,TapGazer,GS,WC,t,4,tap,110.7037,0,0,1605971618272.3000
zhenyi,TapGazer,GS,WC,4,t,tap,122.6133,0,0,1605971618394.9100
zhenyi,TapGazer,GS,WC,t,4,tap,81.8135,0,0,1605971618476.7200
zhenyi,TapGazer,GS,WC,n,t,selection,234.8531,2,0,1605971618711.5800
zhenyi,TapGazer,GS,WC,t,n,tap,146.1737,0,0,1605971618857.7500
zhenyi,TapGazer,GS,WC,0,t,tap,99.7083,0,0,1605971618957.4600
zhenyi,TapGazer,GS,WC,0,0,tap,291.5197,0,0,1605971619248.9800
zhenyi,TapGazer,GS,WC,n,0,selection,289.2464,10,0,1605971619538.2300
zhenyi,TapGazer,GS,WC,t,n,tap,247.6391,0,0,1605971619785.8600
zhenyi,TapGazer,GS,WC,9,t,tap,101.5115,0,0,1605971619887.3800
zhenyi,TapGazer,GS,WC,4,9,tap,98.7243,0,0,1605971619986.1000
zhenyi,TapGazer,GS,WC,u,4,tap,99.7414,0,0,1605971620085.8400
zhenyi,TapGazer,GS,WC,n,u,selection,188.9864,5,0,1605971620274.8300
zhenyi,TapGazer,GS,WC,q,n,tap,168.3409,0,0,1605971620443.1700
zhenyi,TapGazer,GS,WC,u,q,tap,102.4374,0,0,1605971620545.6100
zhenyi,TapGazer,GS,WC,4,u,tap,55.8505,0,0,1605971620601.4600
zhenyi,TapGazer,GS,WC,n,4,selection,185.0521,10,0,1605971620786.5100
zhenyi,TapGazer,GS,WC,u,n,tap,446.2397,0,0,1605971621232.7500
zhenyi,TapGazer,GS,WC,4,u,tap,112.2095,0,0,1605971621344.9600
zhenyi,TapGazer,GS,WC,t,4,tap,136.4155,0,0,1605971621481.3700
zhenyi,TapGazer,GS,WC,4,t,tap,79.7791,0,0,1605971621561.1500
zhenyi,TapGazer,GS,WC,t,4,tap,98.9543,0,0,1605971621660.1100
zhenyi,TapGazer,GS,WC,n,t,selection,235.6111,2,0,1605971621895.7200
zhenyi,TapGazer,GS,WC,t,n,tap,248.7968,0,0,1605971622144.5100
zhenyi,TapGazer,GS,WC,0,t,tap,140.6114,0,0,1605971622285.1300
zhenyi,TapGazer,GS,WC,0,0,tap,133.6427,0,0,1605971622418.7700
zhenyi,TapGazer,GS,WC,n,0,selection,247.9929,10,0,1605971622666.7600
zhenyi,TapGazer,GS,WC,t,n,tap,234.2580,0,0,1605971622901.0200
zhenyi,TapGazer,GS,WC,u,t,tap,101.4047,0,0,1605971623002.4200
zhenyi,TapGazer,GS,WC,9,u,tap,78.7005,0,0,1605971623081.1200
zhenyi,TapGazer,GS,WC,u,9,tap,110.7286,0,0,1605971623191.8500
zhenyi,TapGazer,GS,WC,n,u,selection,210.4080,10,0,1605971623402.2600
zhenyi,TapGazer,GS,WC,t,,tap,0.0000,0,0,1605971624125.3400
zhenyi,TapGazer,GS,WC,t,t,tap,156.3976,0,0,1605971624281.7300
zhenyi,TapGazer,GS,WC,b,t,deletion,888.7727,0,0,1605971625170.5100
zhenyi,TapGazer,GS,WC,t,b,tap,199.6856,0,0,1605971625370.1900
zhenyi,TapGazer,GS,WC,t,t,tap,312.7376,0,0,1605971625682.9300
zhenyi,TapGazer,GS,WC,4,t,tap,256.2618,0,0,1605971625939.1900
zhenyi,TapGazer,GS,WC,q,4,tap,101.5680,0,0,1605971626040.7600
zhenyi,TapGazer,GS,WC,t,q,tap,98.5484,0,0,1605971626139.3100
zhenyi,TapGazer,GS,WC,u,t,tap,145.8690,0,0,1605971626285.1800
zhenyi,TapGazer,GS,WC,9,u,tap,88.7626,0,0,1605971626373.9400
zhenyi,TapGazer,GS,WC,u,9,tap,123.6766,0,0,1605971626497.6200
zhenyi,TapGazer,GS,WC,n,u,selection,200.4572,1,0,1605971626698.0700
zhenyi,TapGazer,GS,WC,9,n,tap,222.4633,0,0,1605971626920.5400
zhenyi,TapGazer,GS,WC,3,9,tap,33.9097,0,0,1605971626954.4500
zhenyi,TapGazer,GS,WC,n,3,selection,119.8142,10,0,1605971627074.2600
zhenyi,TapGazer,GS,WC,4,n,tap,211.2166,0,0,1605971627285.4800
zhenyi,TapGazer,GS,WC,9,4,tap,126.0215,0,0,1605971627411.5000
zhenyi,TapGazer,GS,WC,t,9,tap,142.7087,0,0,1605971627554.2100
zhenyi,TapGazer,GS,WC,t,t,tap,149.2778,0,0,1605971627703.4900
zhenyi,TapGazer,GS,WC,9,t,tap,145.6390,0,0,1605971627849.1300
zhenyi,TapGazer,GS,WC,n,9,selection,256.3364,3,0,1605971628105.4600
zhenyi,TapGazer,GS,WC,9,,tap,0.0000,0,0,1605971628844.2600
zhenyi,TapGazer,GS,WC,n,9,selection,330.8067,10,0,1605971629175.0600
zhenyi,TapGazer,GS,WC,4,n,tap,146.4723,0,0,1605971629321.5400
zhenyi,TapGazer,GS,WC,q,4,tap,55.8506,0,0,1605971629378.3800
zhenyi,TapGazer,GS,WC,u,q,tap,191.6850,0,0,1605971629570.0700
zhenyi,TapGazer,GS,WC,n,u,selection,234.1462,10,0,1605971629804.2200
zhenyi,TapGazer,GS,WC,3,n,tap,218.7325,0,0,1605971630022.9500
zhenyi,TapGazer,GS,WC,4,3,tap,155.6483,0,0,1605971630178.6000
zhenyi,TapGazer,GS,WC,4,4,tap,145.9322,0,0,1605971630324.5300
zhenyi,TapGazer,GS,WC,n,4,selection,123.1174,10,0,1605971630447.6500
zhenyi,TapGazer,GS,WC,t,n,tap,190.4922,0,0,1605971630638.1400
zhenyi,TapGazer,GS,WC,u,t,tap,92.7877,0,0,1605971630730.9300
zhenyi,TapGazer,GS,WC,4,u,tap,91.7906,0,0,1605971630822.7200
zhenyi,TapGazer,GS,WC,n,4,selection,209.0664,10,0,1605971631031.7800
zhenyi,TapGazer,GS,WC,t,n,tap,393.9930,0,0,1605971631425.7800
zhenyi,TapGazer,GS,WC,9,t,tap,144.0373,0,0,1605971631569.8100
zhenyi,TapGazer,GS,WC,u,9,tap,166.5635,0,0,1605971631736.3800
zhenyi,TapGazer,GS,WC,t,u,tap,222.9349,0,0,1605971631959.3100
zhenyi,TapGazer,GS,WC,3,t,tap,213.6159,0,0,1605971632172.9300
zhenyi,TapGazer,GS,WC,n,3,selection,244.7552,1,0,1605971632417.6800
zhenyi,TapGazer,GS,WC,0,n,tap,258.5002,0,0,1605971632676.1800
zhenyi,TapGazer,GS,WC,b,0,deletion,388.9582,0,0,1605971633065.1400
zhenyi,TapGazer,GS,WC,0,b,tap,344.3190,0,0,1605971633409.4600
zhenyi,TapGazer,GS,WC,u,0,tap,78.7878,0,0,1605971633488.2500
zhenyi,TapGazer,GS,WC,n,u,selection,221.4956,10,0,1605971633709.7400
zhenyi,TapGazer,GS,WC,3,n,tap,283.8913,0,0,1605971633993.6300
zhenyi,TapGazer,GS,WC,q,3,tap,144.0688,0,0,1605971634137.7000
zhenyi,TapGazer,GS,WC,t,q,tap,166.7240,0,0,1605971634304.4300
zhenyi,TapGazer,GS,WC,u,t,tap,69.2958,0,0,1605971634373.7200
zhenyi,TapGazer,GS,WC,t,u,tap,109.3035,0,0,1605971634483.0300
zhenyi,TapGazer,GS,WC,u,t,tap,101.7708,0,0,1605971634584.8000
zhenyi,TapGazer,GS,WC,n,u,selection,177.5533,1,0,1605971634762.3500
zhenyi,TapGazer,GS,WC,[,,tap,0.0000,0,0,1605971635500.9700
zhenyi,TapGazer,GS,WC,u,[,tap,145.8449,0,0,1605971635646.8200
zhenyi,TapGazer,GS,WC,u,u,tap,166.5464,0,0,1605971635813.3600
zhenyi,TapGazer,GS,WC,n,u,selection,1001.9803,10,2,1605971636815.3400
zhenyi,TapGazer,GS,WC,q,n,tap,439.3595,0,0,1605971637254.7000
zhenyi,TapGazer,GS,WC,u,q,tap,102.3683,0,0,1605971637357.0700
zhenyi,TapGazer,GS,WC,4,u,tap,75.7843,0,0,1605971637432.8600
zhenyi,TapGazer,GS,WC,n,4,selection,323.0031,10,0,1605971637755.8600
zhenyi,TapGazer,GS,WC,4,n,tap,537.2623,0,0,1605971638293.1200
zhenyi,TapGazer,GS,WC,4,4,tap,157.3521,0,0,1605971638450.4700
zhenyi,TapGazer,GS,WC,b,4,deletion,447.1527,0,0,1605971638897.6300
zhenyi,TapGazer,GS,WC,4,b,tap,144.9725,0,0,1605971639042.6000
zhenyi,TapGazer,GS,WC,u,4,tap,166.2873,0,0,1605971639208.8900
zhenyi,TapGazer,GS,WC,4,u,tap,220.2173,0,0,1605971639429.1000
zhenyi,TapGazer,GS,WC,9,4,tap,154.8384,0,0,1605971639583.9400
zhenyi,TapGazer,GS,WC,9,9,tap,179.0670,0,0,1605971639763.0100
zhenyi,TapGazer,GS,WC,n,9,selection,1165.7014,4,2,1605971640928.7100
zhenyi,TapGazer,GS,WC,t,n,tap,559.7779,0,0,1605971641488.4900
zhenyi,TapGazer,GS,WC,q,t,tap,100.1627,0,0,1605971641588.6500
zhenyi,TapGazer,GS,WC,b,q,deletion,369.0545,0,0,1605971641957.7100
zhenyi,TapGazer,GS,WC,q,b,tap,155.6742,0,0,1605971642113.3800
zhenyi,TapGazer,GS,WC,t,q,tap,113.2653,0,0,1605971642226.6500
zhenyi,TapGazer,GS,WC,4,t,tap,76.7708,0,0,1605971642303.4200
zhenyi,TapGazer,GS,WC,n,4,selection,331.1138,10,0,1605971642634.5300
zhenyi,TapGazer,GS,WC,t,n,tap,502.5634,0,0,1605971643137.0900
zhenyi,TapGazer,GS,WC,b,t,deletion,329.1893,0,0,1605971643466.2800
zhenyi,TapGazer,GS,WC,u,b,tap,175.5298,0,0,1605971643641.8100
zhenyi,TapGazer,GS,WC,q,u,tap,44.8794,0,0,1605971643686.6900
